ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext		
UserStory2124999_0055	0		user	Cancel my meeting	CALENDAR	delete_calendar_entry	Cancel my meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0056	0		user	Cancel my next meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time> next </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0057	0		user	Cancel my meeting with Rajesh	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name> Rajesh </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0058	0		user	Cancel my 5PM meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time> 5PM </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0059	0		user	Cancel the sync-up meeting	CALENDAR	delete_calendar_entry	Cancel the <title> sync-up </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0060	0		user	Decline my next meeting	CALENDAR	delete_calendar_entry	Decline my <start_time> next </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0061	0		user	Remove my 2pm meeting	CALENDAR	delete_calendar_entry	Remove my <start_time> 2pm </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0062	0		user	Remove my sync-up meeting	CALENDAR	delete_calendar_entry	Remove my <title> sync-up </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0063	0		user	Delete my 10am meeting	CALENDAR	delete_calendar_entry	Delete my <start_time> 10am </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0064	0		user	Delete the LU people model syncup meeting	CALENDAR	delete_calendar_entry	Delete the <title> LU people model syncup </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0065	0		user	Take the OMC scrum meeting off my calendar	CALENDAR	delete_calendar_entry	Take the <title> OMC scrum </title> meeting off my calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0066	0		user	Navigate my the calendar view	CALENDAR	navigate_calendar	Navigate my the calendar view		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0067	0		user	Navigate the calendar	CALENDAR	navigate_calendar	Navigate the calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0068	0		user	Go to my calendar	CALENDAR	navigate_calendar	Go to my calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0069	0		user	Show me calendar view	CALENDAR	navigate_calendar	Show me calendar view		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0070	0		user	Pull up the calendar	CALENDAR	navigate_calendar	Pull up the calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0071	0		user	Bring up my calendar view	CALENDAR	navigate_calendar	Bring up my calendar view		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0072	0		user	Take me to the calendar view	CALENDAR	navigate_calendar	Take me to the calendar view		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0073	0		user	Open calendar	CALENDAR	navigate_calendar	Open calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
UserStory2124999_0074	0		user	I want to see my calendar	CALENDAR	navigate_calendar	I want to see my calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
CancelAsConfirm_001	0		user	please cancel it	CALENDAR	cancel	please cancel it		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["delete_calendar_entry"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
CancelAsConfirm_002	0		user	decline	CALENDAR	cancel	decline		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["delete_calendar_entry"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
CancelAsConfirm_003	0		user	remove this meeting	CALENDAR	confirm	remove this meeting		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["delete_calendar_entry"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
CancelAsConfirm_004	0		user	take it out please	CALENDAR	confirm	take it out please		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["delete_calendar_entry"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
JoinAsConfirm_Task2074130_001	0		user	join	CALENDAR	confirm	join		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["connect_to_meeting"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
JoinAsConfirm_Task2074130_002	0		user	join it	CALENDAR	confirm	join <pronoun> it </pronoun>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["connect_to_meeting"],"TaskFrameStatus":["PromptedForConfirmation"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2121325_001	0		user	join second meeting	CALENDAR	connect_to_meeting	join <order_ref> second </order_ref> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2121325_002	0		user	join second meeting	CALENDAR	connect_to_meeting	join <position_ref> second </position_ref> meeting		{"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2121325_003	0		user	join second one	CALENDAR	connect_to_meeting	join <position_ref> second </position_ref> one		{"PreviousTurnDomain":["calendar"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2121325_004	0		user	join the second one	CALENDAR	connect_to_meeting	join the <position_ref> second </position_ref> one		{"PreviousTurnDomain":["calendar"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2151269_001	0		user	go to next week's calendar	CALENDAR	navigate_calendar	go to <start_date> next week </start_date> 's calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2151269_002	0		user	Navigate to next week's calendar	CALENDAR	navigate_calendar	Navigate to <start_date> next week </start_date> 's calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2151269_003	0		user	go to my next week's calendar	CALENDAR	navigate_calendar	go to my <start_date> next week </start_date> 's calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2151269_004	0		user	Navigate to my next week's calendar	CALENDAR	navigate_calendar	Navigate to my <start_date> next week </start_date> 's calendar		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2102562_001	0		user	reserve an hour for tomorrow for dentist appointment	CALENDAR	create_calendar_entry	reserve <duration> an hour </duration> for <start_date> tomorrow </start_date> for <title> dentist </title> appointment		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_1907352_001	0		user	Cancel my meeting with boys	CALENDAR	delete_calendar_entry	Cancel my meeting with <relationship_name> boys </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_1907352_002	0		user	Cancel my meeting with boy	CALENDAR	delete_calendar_entry	Cancel my meeting with <relationship_name> boy </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_1907352_003	0		user	Cancel my meeting with girls	CALENDAR	delete_calendar_entry	Cancel my meeting with <relationship_name> girls </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_1907352_004	0		user	Cancel my meeting with girl	CALENDAR	delete_calendar_entry	Cancel my meeting with <relationship_name> girl </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2153550_001	0		user	What do I have today from 6:00 PM to 7:00 PM?	CALENDAR	find_calendar_entry	What do I have <start_date> today </start_date> from <start_time> 6:00 PM </start_time> to <end_time> 7:00 PM </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2153550_002	0		user	What do I have from 6:00 PM to 9:00 PM?	CALENDAR	find_calendar_entry	What do I have from <start_time> 6:00 PM </start_time> to <end_time> 9:00 PM </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2100941_001	0		user	meeting on qf on thursday	CALENDAR	find_calendar_entry	meeting on <title> qf </title> on <start_date> thursday </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2100941_002	0		user	upcoming meeting on checkpoint	CALENDAR	find_calendar_entry	<start_time> upcoming </start_time> meeting on <title> checkpoint </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2103707_001	0		user	next PM all hands	CALENDAR	find_calendar_entry	<start_time> next </start_time> <title> PM all hands </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2103707_002	0		user	next PM all hands event	CALENDAR	find_calendar_entry	<start_time> next </start_time> <title> PM all hands </title> event		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2103721_001	0		user	PM morale event	CALENDAR	find_calendar_entry	<title> PM morale </title> event		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2103721_002	0		user	next PM morale event	CALENDAR	find_calendar_entry	<start_time> next </start_time> <title> PM morale </title> event		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
BUG_2171539_001	0		user	setup time	CALENDAR	create_calendar_entry	setup time		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
BUG_2171539_002	0		user	setup a time	CALENDAR	create_calendar_entry	setup a time		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
BUG_2171539_003	0		user	setup time with yong	CALENDAR	create_calendar_entry	setup time with <contact_name> yong </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
BUG_2171556_001	0		user	Create an event in 2020	CALENDAR	create_calendar_entry	Create an event in <start_date> 2020 </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_001	0		user	Join my next meeting	CALENDAR	connect_to_meeting	Join my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_002	0		user	Join my meeting right now	CALENDAR	connect_to_meeting	Join my meeting right <start_time> now </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_003	0		user	Join my meeting	CALENDAR	connect_to_meeting	Join my meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_004	0		user	Join my upcoming meeting	CALENDAR	connect_to_meeting	Join my <start_time> upcoming </start_time> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_005	0		user	Join the meeting	CALENDAR	connect_to_meeting	Join the meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_006	0		user	Join my 2pm meeting	CALENDAR	connect_to_meeting	Join my <start_time> 2pm </start_time> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_007	0		user	Join my OKR discussion meeting.	CALENDAR	connect_to_meeting	Join my <title> OKR discussion </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_008	0		user	Join my OKR meeting.	CALENDAR	connect_to_meeting	Join my <title> OKR </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_009	0		user	Join my meeting with Ming Wu.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Ming Wu </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_010	0		user	Join my meeting with Ling.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_011	0		user	Join my meeting with Ling.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_012	0		user	Join my meeting with Ling.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_013	0		user	Join my meeting with Ling.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_014	0		user	Join my meeting with Zhang.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_015	0		user	Join my meeting with Zhang.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_016	0		user	Join my meeting with Zhang.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_017	0		user	Join my meeting with Zhang.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
