id	query	intent	domain	QueryXml
0	attachment from rakesh rangegowda last week Meeks Copernicia pier	file_search	files	<attachment> attachment </attachment> from <contact_name> rakesh rangegowda </contact_name> <start_date> last week </start_date> <file_keyword> Meeks Copernicia pier </file_keyword>
0	attachments from kalyana chakravarthy bandarupalli	file_search	files	<attachment> attachments </attachment> from <contact_name> kalyana chakravarthy bandarupalli </contact_name>
0	from james leonard castro mpt attachments	file_search	files	from <contact_name> james leonard castro </contact_name> <file_type> mpt </file_type> <attachment> attachments </attachment>
0	sent to junling zhang with slides attachments	file_search	files	sent to <to_contact_name> junling zhang </to_contact_name> with <file_type> slides </file_type> <attachment> attachments </attachment>
0	what is recently attachment matt petersen sent samhitha dasari	file_search	files	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> <contact_name> matt petersen </contact_name> sent <to_contact_name> samhitha dasari </to_contact_name>
0	impact details attachments from manoj kumar sahu	file_search	files	<file_keyword> impact details </file_keyword> <attachment> attachments </attachment> from <contact_name> manoj kumar sahu </contact_name>
0	from kentaro harada contains attachments	file_search	files	from <contact_name> kentaro harada </contact_name> contains <attachment> attachments </attachment>
0	attachment about prelusion repristinate shaped autografting	file_search	files	<attachment> attachment </attachment> about <file_keyword> prelusion repristinate shaped autografting </file_keyword>
0	from ramdeo with pdfs attachment	file_search	files	from <contact_name> ramdeo </contact_name> with <file_type> pdfs </file_type> <attachment> attachment </attachment>
0	horoscopal tinkerer remonstrate armisonant attachment shared by kocks	file_search	files	<file_keyword> horoscopal tinkerer remonstrate armisonant </file_keyword> <attachment> attachment </attachment> shared by <contact_name> kocks </contact_name>
0	attachment from shreya roy chowdhury sheet	file_search	files	<attachment> attachment </attachment> from <contact_name> shreya roy chowdhury </contact_name> <file_type> sheet </file_type>
0	from benedikt abendroth with attachment last march	file_search	files	from <contact_name> benedikt abendroth </contact_name> with <attachment> attachment </attachment> <start_date> last march </start_date>
0	from hermes with onenotes attachment	file_search	files	from <contact_name> hermes </contact_name> with <file_type> onenotes </file_type> <attachment> attachment </attachment>
0	to carmen valadez-gutierrez with bastionet Indigofera attachment	file_search	files	to <to_contact_name> carmen valadez-gutierrez </to_contact_name> with <file_keyword> bastionet Indigofera </file_keyword> <attachment> attachment </attachment>
0	from muneeb abbasi with attachment	file_search	files	from <contact_name> muneeb abbasi </contact_name> <attachment> with attachment </attachment>
0	search for message from pohar to vesa-matti kari with whereer underhonest attachment	file_search	files	search for message from <contact_name> pohar </contact_name> to <to_contact_name> vesa-matti kari </to_contact_name> with <file_keyword> whereer underhonest </file_keyword> <attachment> attachment </attachment>
0	from tom gallagher about names with attachment in may	file_search	files	from <contact_name> tom gallagher </contact_name> about <file_keyword> names </file_keyword> with <attachment> attachment </attachment> in <start_date> may </start_date>
0	attachment from jon lagrew on polycellular achigan interrogational	file_search	files	<attachment> attachment </attachment> from <contact_name> jon lagrew </contact_name> on <file_keyword> polycellular achigan interrogational </file_keyword>
0	show me last decks attachments	file_search	files	show me <order_ref> last </order_ref> <file_type> decks </file_type> <attachment> attachments </attachment>
0	what is recent attachment that ovi dan sent me	file_search	files	what is <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> ovi dan </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	from natalia domingo attachment vssm	file_search	files	from <contact_name> natalia domingo </contact_name> <attachment> attachment </attachment> <file_type> vssm </file_type>
0	to roberto yannuzzi notebook attachments	file_search	files	to <to_contact_name> roberto yannuzzi </to_contact_name> <file_type> notebook </file_type> <attachment> attachments </attachment>
0	look up attachments with vinayak verma	file_search	files	look up <attachment> attachments </attachment> with <contact_name> vinayak verma </contact_name>
0	cutipol from november to december last year with attachment	file_search	files	<file_keyword> cutipol </file_keyword> from <start_date> november </start_date> to <end_date> december </end_date> <start_date> last year </start_date> with <attachment> attachment </attachment>
0	from aitkulov with attachment to umang agrawala	file_search	files	from <contact_name> aitkulov </contact_name> with <attachment> attachment </attachment> to <to_contact_name> umang agrawala </to_contact_name>
0	3c 4647 from qihang wang with attachment from january 1 to january 5	file_search	files	<file_keyword> 3c 4647 </file_keyword> from <contact_name> qihang wang </contact_name> with <attachment> attachment </attachment> from <start_date> january 1 </start_date> to <end_date> january 5 </end_date>
0	from sunku saichandana workbook attachments	file_search	files	from <contact_name> sunku saichandana </contact_name> <file_type> workbook </file_type> <attachment> attachments </attachment>
0	from raheem all attachments	file_search	files	from <contact_name> raheem </contact_name> all <attachment> attachments </attachment>
0	attachment from may 20 to june 28 about bleeder Ophite	file_search	files	<attachment> attachment </attachment> from <start_date> may 20 </start_date> to <end_date> june 28 </end_date> about <file_keyword> bleeder Ophite </file_keyword>
0	ics hasattachmentstrue	file_search	files	<file_type> ics </file_type> hasattachmentstrue
0	all attachments from pratas	file_search	files	all <attachment> attachments </attachment> from <contact_name> pratas </contact_name>
0	search for message from srikanth yerramsetti to calado with rewithdraw surgeless myriagramme attachment	file_search	files	search for message from <contact_name> srikanth yerramsetti </contact_name> to <to_contact_name> calado </to_contact_name> with <file_keyword> rewithdraw surgeless myriagramme </file_keyword> <attachment> attachment </attachment>
0	from benjamin shaji about pleonaste hydrosulphate with attachment last week	file_search	files	from <contact_name> benjamin shaji </contact_name> about <file_keyword> pleonaste hydrosulphate </file_keyword> with <attachment> attachment </attachment> <start_date> last week </start_date>
0	whats last attachment jo ryall sent me	file_search	files	whataposs <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> jo ryall </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	find Doc isocercal mandriarch gateway attachment sent to denise dykes	file_search	files	find <file_type> Doc </file_type> <file_keyword> isocercal mandriarch gateway </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> denise dykes </to_contact_name>
0	get attachment from derrick toh	file_search	files	get <attachment> attachment </attachment> from <contact_name> derrick toh </contact_name>
0	gather benjamin kersten all attachments	file_search	files	gather <contact_name> benjamin kersten </contact_name> all <attachment> attachments </attachment>
0	attachment from venkata nagaraju	file_search	files	<attachment> attachment </attachment> from <contact_name> venkata nagaraju </contact_name>
0	from umang nath about oidiomycosis with attachment	file_search	files	from <contact_name> umang nath </contact_name> about <file_keyword> oidiomycosis </file_keyword> with <attachment> attachment </attachment>
0	201918487 items about 201918487 items with attachments	file_search	files	<file_keyword> beseecher queachy gauntness bumblepuppy </file_keyword> 201918487 items </file_keyword> about <file_keyword> beseecher queachy gauntness bumblepuppy </file_keyword> 201918487 items </file_keyword> with <attachment> attachments </attachment>
0	from ross pendleton attachments	file_search	files	from <contact_name> ross pendleton </contact_name> <attachment> attachments </attachment>
