ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177874600	0		user	disc image file	FILES	file_search	<file_keyword> disc </file_keyword> <file_type> image </file_type>  file	[]		1	
177874601	0		user	turkey ics	FILES	file_search	<file_keyword> turkey </file_keyword> <file_type> ics </file_type>	[]		1	
177874602	0		user	s note	FILES	file_search	<file_keyword> s </file_keyword> <file_type> note </file_type>	[]		1	
177874603	0		user	theme slide	FILES	file_search	<file_keyword> theme </file_keyword> <file_type> slide </file_type>	[]		1	
177874604	0		user	expenses spreadsheet	FILES	file_search	<file_keyword> expenses </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874605	0		user	recycle notes	FILES	file_search	<file_keyword> recycle </file_keyword> <file_type> notes </file_type>	[]		1	
177874606	0		user	CONTROL DE OPERACIONES ONENOTE	FILES	file_search	<file_keyword> CONTROL DE OPERACIONES </file_keyword> <file_type> onenote </file_type>	[]		1	
177874607	0		user	Terraria excel.	FILES	file_search	<file_keyword> terraria </file_keyword> <file_type> excel </file_type> .	[]		1	
177874608	0		user	lockout tagout powerpoint	FILES	file_search	<file_keyword> lockout tagout </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874609	0		user	psych notes from last fall locate please cortana	FILES	file_search	<file_keyword> psych </file_keyword> <file_type> notes </file_type> from <date> last fall </date> locate please cortana	[]		1	
177874610	0		user	costco notes	FILES	file_search	<file_keyword> costco </file_keyword> <file_type> notes </file_type>	[]		1	
177874611	0		user	Quarterly budget docs saved after February 2nd	FILES	file_search	<file_keyword> Quarterly budget </file_keyword> <file_type> docs </file_type> <file_action> saved </file_action> <date> after February 2nd </date>	[]		1	
177874612	0		user	wise documen	FILES	file_search	<file_keyword> wise </file_keyword> <file_type> documen </file_type>	[]		1	
177874613	0		user	budget sheet	FILES	file_search	<file_keyword> budget </file_keyword> <file_type> sheet </file_type>	[]		1	
177874614	0		user	Task review doc shared in email 	FILES	file_search	<file_keyword> Task review </file_keyword> <file_type> doc </file_type>  <file_action> shared </file_action> in <file_action_context> email </file_action_context>	[]		1	
177874615	0		user	shawn to find dress for graduation vss by bloemecke	FILES	file_search	<file_keyword> shawn to find dress for graduation </file_keyword> <file_type> vss </file_type> by <contact_name> bloemecke </contact_name>	[]		1	
177874616	0		user	cortana jpg	FILES	file_search	<file_keyword> cortana </file_keyword> <file_type> jpg </file_type>	[]		1	
177874617	0		user	grocery shopping notes	FILES	file_search	<file_keyword> grocery shopping </file_keyword> <file_type> notes </file_type>	[]		1	
177874618	0		user	medical school notes	FILES	file_search	<file_keyword> medical school </file_keyword> <file_type> notes </file_type>	[]		1	
177874619	0		user	computer graphics ppt	FILES	file_search	<file_keyword> computer graphics </file_keyword> <file_type> ppt </file_type>	[]		1	
177874620	0		user	sales notes template	FILES	file_search	<file_keyword> sales </file_keyword> <file_type> notes template </file_type>	[]		1	
177874621	0		user	microsoft slide show	FILES	file_search	<file_keyword> microsoft </file_keyword> <file_type> slide show </file_type>	[]		1	
177874622	0		user	facebooolk icon	FILES	file_search	<file_keyword> facebooolk </file_keyword> <file_type> icon </file_type>	[]		1	
177874623	0		user	best and final Docs	FILES	file_search	<file_keyword> best and final </file_keyword> <file_type> Docs </file_type>	[]		1	
177874624	0		user	expiring pdf files	FILES	file_search	<file_keyword> expiring </file_keyword> <file_type> pdf </file_type> files	[]		1	
177874625	0		user	input note	FILES	file_search	<file_keyword> input </file_keyword> <file_type> note </file_type>	[]		1	
177874626	0		user	exhaust notes	FILES	file_search	<file_keyword> exhaust </file_keyword> <file_type> notes </file_type>	[]		1	
177874627	0		user	brian and selection procedures pdf	FILES	file_search	<file_keyword> brian and selection procedures </file_keyword> <file_type> pdf </file_type>	[]		1	
177874628	0		user	Florida trip pictures	FILES	file_search	<file_keyword> Florida trip </file_keyword> <file_type> pictures </file_type>	[]		1	
177874629	0		user	funny pictures taken this month	FILES	file_search	<file_keyword> funny </file_keyword> <file_type> pictures </file_type> <file_action> taken </file_action> <date> this month </date>	[]		1	
177874630	0		user	Travel presentation file	FILES	file_search	<file_keyword> Travel </file_keyword> <file_type> presentation </file_type> file	[]		1	
177874631	0		user	family photos from december	FILES	file_search	<file_keyword> family </file_keyword> <file_type> photos </file_type> from <date> december </date>	[]		1	
177874632	0		user	party notes review	FILES	file_search	<file_keyword> party </file_keyword> <file_type> notes </file_type> review	[]		1	
177874633	0		user	return from winter break worksheet	FILES	file_search	<file_keyword> return from winter break </file_keyword> <file_type> worksheet </file_type>	[]		1	
177874634	0		user	jordan slides	FILES	file_search	<file_keyword> jordan </file_keyword> <file_type> slides </file_type>	[]		1	
177874635	0		user	distributer list spreadsheet	FILES	file_search	<file_keyword> distributer list </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874636	0		user	password keys docu	FILES	file_search	<file_keyword> password keys </file_keyword> <file_type> docu </file_type>	[]		1	
177874637	0		user	party note edit	FILES	file_search	<file_keyword> party </file_keyword> <file_type> note </file_type> edit	[]		1	
177874638	0		user	resume ppt presentation	FILES	file_search	<file_keyword> resume </file_keyword> <file_type> ppt presentation </file_type>	[]		1	
177874639	0		user	wall paper note	FILES	file_search	<file_keyword> wall paper </file_keyword> <file_type> note </file_type>	[]		1	
177874640	0		user	free movies on my computer	FILES	file_search	<file_keyword> free </file_keyword> <file_type> movies </file_type> on <contact_name> my </contact_name> <data_source> computer </data_source>	[]		1	
177874641	0		user	California auto spreadsheet	FILES	file_search	<file_keyword> California auto </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874642	0		user	Accounting spreadsheet, fall.	FILES	file_search	<file_keyword> Accounting </file_keyword> <file_type> spreadsheet </file_type> , <file_keyword> fall </file_keyword> .	[]		1	
177874643	0		user	sales notes template	FILES	file_search	<file_keyword> sales </file_keyword> <file_type> notes template </file_type>	[]		1	
177874644	0		user	investment excel dox	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type> dox	[]		1	
177874645	0		user	gre notebooks by miky demontes	FILES	file_search	<file_keyword> gre </file_keyword> <file_type> notebooks </file_type> by <contact_name> miky demontes </contact_name>	[]		1	
177874646	0		user	Black History slides location	FILES	file_search	<file_keyword> Black History </file_keyword> <file_type> slides </file_type> location	[]		1	
177874647	0		user	where i'm from poem worksheet	FILES	file_search	<file_keyword> where i'm from poem </file_keyword> <file_type> worksheet </file_type>	[]		1	
177874648	0		user	noryl data sheet	FILES	file_search	<file_keyword> noryl </file_keyword> <file_type> data sheet </file_type>	[]		1	
177874649	0		user	epoche note	FILES	file_search	<file_keyword> epoche </file_keyword> <file_type> note </file_type>	[]		1	
177874650	0		user	themes powerpoint	FILES	file_search	<file_keyword> themes </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874651	0		user	wi fi spreadsheets	FILES	file_search	<file_keyword> wi fi </file_keyword> <file_type> spreadsheets </file_type>	[]		1	
177874652	0		user	sheep three jpg	FILES	file_search	<file_keyword> sheep three </file_keyword> <file_type> jpg </file_type>	[]		1	
177874653	0		user	Family photos from March	FILES	file_search	<file_keyword> Family </file_keyword> <file_type> photos </file_type> from <date> March </date>	[]		1	
177874654	0		user	birthday pictures from august first	FILES	file_search	<file_keyword> birthday </file_keyword> <file_type> pictures </file_type> from <date> august first </date>	[]		1	
177874655	0		user	work appointment at h . q . vstx by boci jomhod stewart-green tsuchihiro	FILES	file_search	<file_keyword> work appointment at h . q . </file_keyword> <file_type> vstx </file_type> by <contact_name> boci jomhod stewart-green tsuchihiro </contact_name>	[]		1	
177874656	0		user	Black History slides location	FILES	file_search	<file_keyword> Black History </file_keyword> <file_type> slides </file_type> location	[]		1	
177874657	0		user	Ben PowerPoint.	FILES	file_search	<file_keyword> ben </file_keyword> <file_type> powerpoint </file_type> .	[]		1	
177874658	0		user	voice note	FILES	file_search	<file_keyword> voice </file_keyword> <file_type> note </file_type>	[]		1	
177874659	0		user	eso patch notes	FILES	file_search	<file_keyword> eso patch </file_keyword> <file_type> notes </file_type>	[]		1	
177874660	0		user	lunch with phil pdfs by haulley champollion mali?ski balbinotti	FILES	file_search	<file_keyword> lunch with phil </file_keyword> <file_type> pdfs </file_type> by <contact_name> haulley champollion mali?ski balbinotti </contact_name>	[]		1	
177874661	0		user	account spreadsheet	FILES	file_search	<file_keyword> account </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874662	0		user	debit note	FILES	file_search	<file_keyword> debit </file_keyword> <file_type> note </file_type>	[]		1	
177874663	0		user	quiet hours slides	FILES	file_search	<file_keyword> quiet hours </file_keyword> <file_type> slides </file_type>	[]		1	
177874664	0		user	Grocery shopping notes.	FILES	file_search	<file_keyword> grocery shopping </file_keyword> <file_type> notes </file_type>	[]		1	
177874665	0		user	castle onenote	FILES	file_search	<file_keyword> castle </file_keyword> <file_type> onenote </file_type>	[]		1	
177874666	0		user	class notes	FILES	file_search	<file_keyword> class </file_keyword> <file_type> notes </file_type>	[]		1	
177874667	0		user	operation control onenote	FILES	file_search	<file_keyword> operation control </file_keyword> <file_type> onenote </file_type>	[]		1	
177874668	0		user	booty gif	FILES	file_search	<file_keyword> booty </file_keyword> <file_type> gif </file_type>	[]		1	
177874669	0		user	Grocery note - edit.	FILES	file_search	<file_keyword> grocery </file_keyword> <file_type> note </file_type> - edit .	[]		1	
177874670	0		user	vacation notes please bring them up	FILES	file_search	<file_keyword> vacation </file_keyword> <file_type> notes </file_type> please bring them up	[]		1	
177874671	0		user	Motorcycle slides	FILES	file_search	<file_keyword> Motorcycle </file_keyword> <file_type> slides </file_type>	[]		1	
177874672	0		user	birthday pictures from august first	FILES	file_search	<file_keyword> birthday </file_keyword> <file_type> pictures </file_type> from <date> august first </date>	[]		1	
177874673	0		user	auto recovery powerpoint	FILES	file_search	<file_keyword> auto recovery </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874674	0		user	chat about the design of the new product powerpoint by nyatri	FILES	file_search	<file_keyword> chat about the design of the new product </file_keyword> <file_type> powerpoint </file_type> by <contact_name> nyatri </contact_name>	[]		1	
177874675	0		user	party notes - i want to see	FILES	file_search	<file_keyword> party </file_keyword> <file_type> notes </file_type> - i want to see	[]		1	
177874676	0		user	tech notes	FILES	file_search	<file_keyword> tech </file_keyword> <file_type> notes </file_type>	[]		1	
177874677	0		user	trinh chieu powerpoint	FILES	file_search	<file_keyword> trinh chieu </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874678	0		user	ms powerpoint	FILES	file_search	<file_keyword> ms </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874679	0		user	travel worksheet	FILES	file_search	<file_keyword> travel </file_keyword> <file_type> worksheet </file_type>	[]		1	
177874680	0		user	twinkle twinkle little star notes	FILES	file_search	<file_keyword> twinkle twinkle little star </file_keyword> <file_type> notes </file_type>	[]		1	
177874681	0		user	management onenote	FILES	file_search	<file_keyword> management </file_keyword> <file_type> onenote </file_type>	[]		1	
177874682	0		user	testing notes	FILES	file_search	<file_keyword> testing </file_keyword> <file_type> notes </file_type>	[]		1	
177874683	0		user	ms powerpoint	FILES	file_search	<file_keyword> ms </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874684	0		user	azure keynote ppt	FILES	file_search	<file_keyword> azure keynote </file_keyword> <file_type> ppt </file_type>	[]		1	
177874685	0		user	investment excel	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type>	[]		1	
177874686	0		user	family photos from December	FILES	file_search	<file_keyword> family </file_keyword> <file_type> photos </file_type> from <date> December </date>	[]		1	
