ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teamsef8d7ffc-50f4-4e1e-862f-562b390e8256	0	9/12/2019 12:48	user	Cortana send a message to Tal.	COMMUNICATION	send_text	Cortana send a message to <contact_name>Tal</contact_name>.	[]				1
Teams735fc346-4e12-45d7-a5c8-71d4e32c0a15	0	9/2/2019 16:34	user	Cortana send a message to August Williams.	COMMUNICATION	send_text	Cortana send a message to <contact_name>August Williams</contact_name>.	[]				1
Teamsedf0bc4d-899e-4ff1-9e63-f2d212b060ca	0	9/6/2019 22:21	user	Hey Cortana, send a message to John.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>John</contact_name>.	[]				3
Teams01d67748-9637-4e57-8ce8-a4c8b554f20f	0	9/3/2019 9:24	user	Hey Cortana message Edward.	COMMUNICATION	send_text	Hey Cortana message <contact_name>Edward</contact_name>.	[]				2
Teams00004a0e-e17f-4a96-bdbd-7f5adadbb9e4	0	9/3/2019 16:39	user	Hey Cortana, send a message to Amritha saying This is a message from Cortana on iOS?	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Amritha</contact_name> saying <message>This is a message from Cortana on iOS</message>?	[]				1
Teams520ca1cf-c0a8-4c74-bd83-608bc2fafc67	0	9/5/2019 17:22	user	Send a message to Iran or Europe.	COMMUNICATION	send_text	Send a message to <contact_name>Iran</contact_name> <message>or Europe</message>.	[]				1
Teams43b17d8f-6a61-4ec8-808e-41e25ec8a0c4	0	9/16/2019 23:21	user	Send a message to Jane.	COMMUNICATION	send_text	Send a message to <contact_name>Jane</contact_name>.	[]				1
Teamse8907a81-12ed-486e-89f3-ca66b26bfb4f	0	9/10/2019 18:50	user	Send message to Shantan orange juice. Supposed to work on this bug.	COMMUNICATION	send_text	Send message to <contact_name>Shantan</contact_name> <message>orange juice. Supposed to work on this bug</message>.	[]				1
Teamsc1615602-0ab4-4710-8ca1-9522c751b794	0	9/24/2019 10:58	user	Send a message to AD that I would be coming home late today.	COMMUNICATION	send_text	Send a message to <contact_name>AD</contact_name> that <message>I would be coming home late today</message>.	[]				1
Teams72e73fa0-f601-48a1-8a4e-fabcdbdaaae8	0	9/17/2019 8:15	user	Hey Cortana, send a message to Danny.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Danny</contact_name>.	[]				5
Teams21f904fe-32c4-45d2-a8bf-2c7163beea86	0	9/10/2019 20:26	user	Message. Santosh, aren't you were supposed to work today.	COMMUNICATION	send_text	Message. <contact_name>Santosh</contact_name>, <message>aren't you were supposed to work today</message>.	[]				1
Teams094c4018-5f91-4952-9e0b-dd982a1fe791	0	9/8/2019 13:34	user	Send a message to Emeryville.	COMMUNICATION	send_text	Send a message to <contact_name>Emeryville</contact_name>.	[]				1
Teams13daa286-442e-40ce-b413-0cec591d2589	0	9/25/2019 10:43	user	Send a message to Neta-Lee Golan.	COMMUNICATION	send_text	Send a message to <contact_name>Neta-Lee Golan</contact_name>.	[]				1
Teams0f5c67b2-adf0-4af6-84eb-2fc89988af74	0	9/9/2019 23:35	user	Hey Cortana message Hasya.	COMMUNICATION	send_text	Hey Cortana message <contact_name>Hasya</contact_name>.	[]				1
Teams0bf60803-63d1-4be9-896f-decf45825650	0	9/11/2019 12:00	user	Send a message to Aaron.	COMMUNICATION	send_text	Send a message to <contact_name>Aaron</contact_name>.	[]				1
Teams54c17029-a0f6-43db-802f-fb5d1bea5846	0	9/9/2019 8:10	user	Send a message to I am.	COMMUNICATION	send_text	Send a message to <contact_name>I am</contact_name>.	[]				1
Teams18980f85-024c-4fac-849f-43b8dec39eaa	0	9/11/2019 15:46	user	Tell Heinselman How are you?	COMMUNICATION	send_text	Tell <contact_name>Heinselman</contact_name> <message>How are you</message>?	[]				1
Teamsef8216b9-3c3a-4770-8525-41b57de9e3cb	0	9/14/2019 6:52	user	Hey Cortana. Send message to Ori Barak. I'm doing fine. Thank you for asking.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Ori Barak</contact_name>. <message>I'm doing fine. Thank you for asking</message>.	[]				1
Teams46bb4ecc-e061-4c36-af07-8c56e4f95719	0	9/4/2019 10:02	user	Message Yael Goodman. How are you.	COMMUNICATION	send_text	Message <contact_name>Yael Goodman</contact_name>. <message>How are you</message>.	[]				1
Teams3ee1f7e1-c971-445d-ae28-cf81cf466a3c	0	9/12/2019 22:58	user	Send message to Hasya.	COMMUNICATION	send_text	Send message to <contact_name>Hasya</contact_name>.	[]				1
Teamsdcc0361f-fcdd-47fa-9a4a-5ee6df815a2c	0	9/11/2019 16:56	user	Cortana, would you please let Sheila Weinberg know that I will be late?	COMMUNICATION	send_text	Cortana, would you please let <contact_name>Sheila Weinberg</contact_name> know that <message>I will be late</message>?	[]				1
Teams8b6a718f-2357-4b59-a93b-66f1e445e9e5	0	9/12/2019 0:43	user	Hey Cortana, send a message to Shelly. I almost burned down the house messaging you with my voice.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Shelly</contact_name>. <message>I almost burned down the house messaging you with my voice</message>.	[]				1
Teams367aa6c9-c4dc-4085-a45e-f331d58fecbf	0	9/24/2019 15:49	user	Send a message to Alan.	COMMUNICATION	send_text	Send a message to <contact_name>Alan</contact_name>.	[]				1
Teamseb5baee8-629d-409c-99df-7309a0e23935	0	9/17/2019 23:14	user	Hey Cortana, send a message to Arnita Saini Ping. You can call me now if you want.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Arnita Saini Ping</contact_name>. <message>You can call me now if you want</message>.	[]				1
Teamsfe03ffb4-6c41-4069-97ff-eb3cf30ea6cb	0	9/7/2019 1:09	user	Hey Cortana, send a message to Jenn.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Jenn</contact_name>.	[]				1
Teams4a08f216-e8a6-425a-a4c6-f8668e4cc895	0	9/9/2019 11:59	user	Hey Cortana. Send message to Neta-Lee.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Neta-Lee</contact_name>.	[]				1
Teams2ba4d2bd-7dd4-4a8d-9a44-6c165a38e6be	0	9/13/2019 19:06	user	Send a message to Arvind.	COMMUNICATION	send_text	Send a message to <contact_name>Arvind</contact_name>.	[]				1
Teams139b99aa-4100-4359-afc9-4c481a12d271	0	9/22/2019 16:27	user	Cortana send message to A.V.	COMMUNICATION	send_text	Cortana send message to <contact_name>A.V</contact_name>.	[]				1
Teamse2f47f7e-4f2e-48d2-b349-69851ea1e44e	0	9/13/2019 18:46	user	Hey Cortana message Megan.	COMMUNICATION	send_text	Hey Cortana message <contact_name>Megan</contact_name>.	[]				1
Teams1e08aef7-3790-489a-a7b3-9806a2dfa23d	0	9/10/2019 21:55	user	Can you send a message term again?	COMMUNICATION	send_text	Can you send a message <message>term again?</message>	[]				1
Teamsb7ffc8ca-bb88-415f-b971-a21e637a0774	0	9/11/2019 11:46	user	Cortana send a message to David.	COMMUNICATION	send_text	Cortana send a message to <contact_name>David</contact_name>.	[]				2
Teams11c85d95-ea96-4d07-bf85-e4f4e578a608	0	9/6/2019 22:10	user	Text. Jon Lopez.	COMMUNICATION	send_text	Text. <contact_name>Jon Lopez</contact_name>.	[]				1
Teamsdf695d98-d80a-4a83-a6fd-8d3865da935e	0	9/11/2019 1:25	user	Message Vijay.	COMMUNICATION	send_text	Message <contact_name>Vijay</contact_name>.	[]				1
Teamsd4981ee2-a4e1-4375-a54d-9d9a26efd1e2	0	9/2/2019 11:52	user	Cortana send Donald Trump a message.	COMMUNICATION	send_text	Cortana send <contact_name>Donald Trump</contact_name> a message.	[]				1
Teams80ec5d83-c041-4f95-847e-a7a3a7fe2ae8	0	9/9/2019 9:43	user	Hey Cortana, please message fear.	COMMUNICATION	send_text	Hey Cortana, please message <contact_name>fear</contact_name>.	[]				1
Teams85464d5e-3d9e-4822-a039-a14fa8e2fa2b	0	9/13/2019 20:52	user	Send a message to Nihit.	COMMUNICATION	send_text	Send a message to <contact_name>Nihit</contact_name>.	[]				1
Teamsfffce20a-7ed5-4fa4-b7e0-f697afd021c8	0	9/15/2019 13:33	user	Hey Cortana, can you please message Barak Zan.	COMMUNICATION	send_text	Hey Cortana, can you please message <contact_name>Barak Zan</contact_name>.	[]				1
Teams2f4fe66e-2dec-48e3-8ea5-c3e0d2af89f1	0	9/17/2019 7:15	user	Hey Cortana. Send message to Yixi.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Yixi</contact_name>.	[]				2
Teams64c802e1-9330-48a2-ac7f-a8a8f6b61d68	0	9/9/2019 21:44	user	Send a message to Vijay.	COMMUNICATION	send_text	Send a message to <contact_name>Vijay</contact_name>.	[]				1
Teams2f742b11-5093-41c1-a69c-861643dcc578	0	9/26/2019 15:41	user	Send a message to Rob.	COMMUNICATION	send_text	Send a message to <contact_name>Rob</contact_name>.	[]				1
Teams90989ab9-8509-42d4-ac5a-4ac23b883db7	0	9/26/2019 19:30	user	Send a message to Shawn Chang.	COMMUNICATION	send_text	Send a message to <contact_name>Shawn Chang</contact_name>.	[]				1
Teamsfac09ed6-53bc-4f9d-8252-28491dd661bc	0	9/1/2019 16:24	user	Send message to myself.	COMMUNICATION	send_text	Send message to myself.	[]				1
Teamsd54695e2-7b0c-4852-ab5e-30a2045d21e0	0	9/22/2019 13:36	user	Start a chat with Neta-Lee.	COMMUNICATION	send_text	Start a chat with <contact_name>Neta-Lee</contact_name>.	[]				1
Teams9f9745fd-2317-46fd-be14-a1fc51408605	0	9/15/2019 16:24	user	Cortana send a message to Neta-Lee Golan. Hello.	COMMUNICATION	send_text	Cortana send a message to <contact_name>Neta-Lee Golan</contact_name>. <message>Hello</message>.	[]				1
Teams1b731319-0d32-43ad-978d-9196762374c8	0	9/20/2019 21:14	user	Cortana message Shawn.	COMMUNICATION	send_text	Cortana message <contact_name>Shawn</contact_name>.	[]				1
Teams1df8f676-f1be-4ae2-a86e-57edbd65ebd4	0	9/17/2019 17:56	user	Send message to Arthur launch Uno.	COMMUNICATION	send_text	Send message to <contact_name>Arthur</contact_name> <message>launch Uno</message>.	[]				1
Teams61647f2d-1732-4fbd-a6e9-0fe561123a51	0	9/3/2019 22:49	user	Hey Cortana message Malik.	COMMUNICATION	send_text	Hey Cortana message <contact_name>Malik</contact_name>.	[]				1
Teams22439c85-c87f-493d-967f-d6ffb5874a56	0	9/12/2019 8:32	user	Cortana send a message to Neta-Lee Golan.	COMMUNICATION	send_text	Cortana send a message to <contact_name>Neta-Lee Golan</contact_name>.	[]				2
Teams40cedb90-5cce-46a1-8a18-72e44d205656	0	9/24/2019 20:06	user	Send a message to Sarah Siri.	COMMUNICATION	send_text	Send a message to <contact_name>Sarah Siri</contact_name>.	[]				1
Teams3e583da1-01ac-4416-a387-96ebcd557052	0	9/4/2019 7:28	user	Text Danny.	COMMUNICATION	send_text	text <contact_name>danny</contact_name>	[]				1
Teams3ee61348-6e85-4276-9f89-a84a3a0d26a1	0	9/13/2019 22:30	user	Send a message to August Niehaus.	COMMUNICATION	send_text	Send a message to <contact_name>August Niehaus</contact_name>.	[]				1
Teamsa4a93393-a022-4fee-b4ff-810cf747cb50	0	9/2/2019 12:09	user	Cortana end a message to Neta-Lee Golan?	COMMUNICATION	send_text	Cortana end a message to <contact_name>Neta-Lee Golan</contact_name>?	[]				1
Teamsc2fef6a7-0d25-4538-8b6f-58e7b39d36c2	0	9/2/2019 16:26	user	Cortana send message to Neta-Lee Golan. This is a test.	COMMUNICATION	send_text	Cortana send message to <contact_name>Neta-Lee Golan</contact_name>. <message>This is a test</message>.	[]				1
Teamsc9796436-7de0-4556-a61a-8b19d723e856	0	9/5/2019 16:15	user	Hey Cortana, send a message to Yixi.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Yixi</contact_name>.	[]				2
Teams8c56c68c-3463-46fe-823c-329f591e878b	0	9/20/2019 17:57	user	Cortana message segunda.	COMMUNICATION	send_text	Cortana message <contact_name>segunda</contact_name>.	[]				2
Teamsd5ba0b4d-7f05-4b2a-9571-f3b56150f7ac	0	9/30/2019 16:38	user	Hey Cortana message shweta.	COMMUNICATION	send_text	Hey Cortana message <contact_name>shweta</contact_name>.	[]				1
Teams13248f81-078c-4dfe-9a8d-65d53f86d652	0	9/2/2019 16:34	user	Cortana end a message to Adi Sela.	COMMUNICATION	send_text	Cortana end a message to <contact_name>Adi Sela</contact_name>.	[]				1
Teams240fcbfa-00b3-4ee8-bcdf-83a9b634debb	0	9/24/2019 18:23	user	Cortana send a message to Adi Miller.	COMMUNICATION	send_text	Cortana send a message to <contact_name>Adi Miller</contact_name>.	[]				1
Teamsd850d837-11ec-4d94-987e-f2ff38517038	0	9/9/2019 8:30	user	Hey Cortana, send a message to Shira Weinberg.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Shira Weinberg</contact_name>.	[]				1
Teams0060ba81-412e-4822-978c-896dfc5e44c8	0	9/20/2019 23:38	user	Hey Cortana, send a message to Crystal Gaston.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Crystal Gaston</contact_name>.	[]				1
Teamsa5f9e342-8386-41c1-91c4-3909a62e24c4	0	9/19/2019 23:20	user	Hey Cortana message Jose.	COMMUNICATION	send_text	Hey Cortana message <contact_name>Jose</contact_name>.	[]				2
Teamsb4e9b66b-b51f-4ad4-8f0d-c5b5b7425011	0	9/22/2019 12:25	user	Send message to Idan Haim. Ping me when you have time.	COMMUNICATION	send_text	Send message to <contact_name>Idan Haim</contact_name>. <message>Ping me when you have time</message>.	[]				1
Teamsaec177be-5860-460d-869b-3b7ceb4bdb99	0	9/13/2019 21:44	user	Send a message to Stephen.	COMMUNICATION	send_text	Send a message to <contact_name>Stephen</contact_name>.	[]				1
Teams1b903120-c0a2-4bda-b745-426815a219f7	0	9/17/2019 19:23	user	Write a message to Kunal Sharma that he knows a good chat.	COMMUNICATION	send_text	Write a message to <contact_name>Kunal Sharma</contact_name> that <message>he knows a good chat</message>.	[]				1
Teams9e4712c4-b55b-4902-acc1-174ca07bc892	0	9/9/2019 4:51	user	Send a message to Sora.	COMMUNICATION	send_text	Send a message to <contact_name>Sora</contact_name>.	[]				1
Teams4506e6a2-e01e-4ab4-8ed8-9d2ac2efa951	0	9/17/2019 17:08	user	Send Wayne John message.	COMMUNICATION	send_text	Send <contact_name>Wayne John</contact_name> message.	[]				1
Teams965d17f1-d871-49da-b675-916e4216bb75	0	9/18/2019 13:13	user	Message Bob James.	COMMUNICATION	send_text	Message <contact_name>Bob James</contact_name>.	[]				2
Teams3886be46-77e6-4cd7-9099-96b3d568be1a	0	9/10/2019 14:00	user	Hey Cortana. Send message to Naseem.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Naseem</contact_name>.	[]				1
Teams21d036b7-2725-402b-be3c-ffa525900d4a	0	9/22/2019 23:07	user	Hey Cortana, send a message to Jim.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Jim</contact_name>.	[]				4
Teamsda8cfb9a-6490-4a55-a848-119e4c0ffc43	0	9/22/2019 9:51	user	Send message to Shai.	COMMUNICATION	send_text	Send message to <contact_name>Shai</contact_name>.	[]				2
Teamsdab76b3b-3266-44e8-a0f6-7fc47a22a284	0	9/18/2019 13:26	user	Send a message to Warburg.	COMMUNICATION	send_text	Send a message to <contact_name>Warburg</contact_name>.	[]				1
Teams4806880f-65e9-4ec2-ad1b-dd56de909503	0	9/22/2019 12:24	user	Hey Cortana. Send message to Idan Haim. Ping me when you have time.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Idan Haim</contact_name>. <message>Ping me when you have time</message>.	[]				1
Teams0c4d15f5-e1b3-4378-ba52-648c99573f2b	0	9/8/2019 7:33	user	Cortana send a message to early.	COMMUNICATION	send_text	Cortana send a message to <contact_name>early</contact_name>.	[]				2
Teamsb509fc97-e560-4f65-873b-7143d971bd98	0	9/6/2019 3:37	user	Send a message to Boaz.	COMMUNICATION	send_text	Send a message to <contact_name>Boaz</contact_name>.	[]				2
Teamsd9a3a95a-e9f5-4b5e-9665-e426aed39682	0	9/11/2019 11:28	user	Send message to Avani rave.	COMMUNICATION	send_text	Send message to <contact_name>Avani rave</contact_name>.	[]				1
Teamsbbd74341-7219-4cc8-b6cd-064d7eaabec1	0	9/20/2019 20:43	user	Cortana send a message to Chris.	COMMUNICATION	send_text	Cortana send a message to <contact_name>Chris</contact_name>.	[]				1
Teamsb6365aac-d10c-4ad8-81f3-bf08524d116d	0	9/6/2019 2:35	user	Send message to DMX.	COMMUNICATION	send_text	Send message to <contact_name>DMX</contact_name>.	[]				1
Teams2195553f-f668-4631-85c7-6a24f16bca41	0	9/20/2019 4:25	user	Send message to Nikhil Nere.	COMMUNICATION	send_text	Send message to <contact_name>Nikhil Nere</contact_name>.	[]				1
Teams72148103-25f0-4320-a0bd-cd6f678c03e0	0	9/2/2019 13:47	user	Cortana send message to Adi Sela coming.	COMMUNICATION	send_text	Cortana send message to <contact_name>Adi Sela</contact_name> <message>coming</message>.	[]				1
Teams650db83d-9fe7-4f4c-982a-409ebc76785b	0	9/16/2019 14:52	user	Hey Cortana. Send message to Akshay Bhat.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Akshay Bhat</contact_name>.	[]				3
Teamsaf3cf4fb-17a2-4a95-986d-5f8ec95c3db1	0	9/10/2019 20:51	user	Send message to Santosh aren't we suppose.	COMMUNICATION	send_text	Send message to <contact_name>Santosh</contact_name> <message>aren't we suppose</message>.	[]				1
Teams3a2b1458-1aca-4210-9392-642459d9b7e4	0	9/6/2019 5:12	user	Send a message to Sarah.	COMMUNICATION	send_text	Send a message to <contact_name>Sarah</contact_name>.	[]				2
Teamse0f535ca-47a7-4974-906e-5ba1089082cf	0	9/17/2019 19:51	user	Message you don't live. It was a good chat.	COMMUNICATION	send_text	Message <message>you don't live. It was a good chat</message>.	[]				1
Teams129a6f56-af54-4376-afa6-0c818791571b	0	9/5/2019 21:07	user	Hey Cortana, send a text message to August.	COMMUNICATION	send_text	Hey Cortana, send a text message to <contact_name>August</contact_name>.	[]				1
Teams8e5c18d2-b3dd-4f6c-aacc-3dbdb958c834	0	9/10/2019 23:25	user	Message. Ryan. I'm running late. I'll be there in 5.	COMMUNICATION	send_text	Message. <contact_name>Ryan</contact_name>. <message>I'm running late. I'll be there in 5</message>.	[]				1
Teams9d380fd2-6d9c-492a-ba9c-7eb559f8bdf0	0	9/24/2019 19:19	user	Send a text message to.	COMMUNICATION	send_text	Send a text message to.	[]				1
Teams6c6561e4-2f83-464b-b6b1-f1d7d75a0c6b	0	9/25/2019 12:06	user	Send message to Shira Weinberg. Ping me when you're free.	COMMUNICATION	send_text	Send message to <contact_name>Shira Weinberg</contact_name>. <message>Ping me when you're free</message>.	[]				1
Teams3e9205da-0242-40ac-bd67-de365ad75f12	0	9/18/2019 8:36	user	Message James.	COMMUNICATION	send_text	Message <contact_name>James</contact_name>.	[]				3
Teams450ed7a4-4fa4-4511-93e3-991e1bd63a66	0	9/6/2019 18:44	user	Send a message to Mike.	COMMUNICATION	send_text	Send a message to <contact_name>Mike</contact_name>.	[]				1
Teams8a6499de-b177-4e3d-bbbc-b38de5233766	0	9/16/2019 23:07	user	Send text to Aaron Levy.	COMMUNICATION	send_text	Send text to <contact_name>Aaron Levy</contact_name>.	[]				1
Teamsb494c267-9220-4ed1-bf15-45860e24a174	0	9/12/2019 0:33	user	Hey Cortana, send a message to Jason Voldseth.	COMMUNICATION	send_text	Hey Cortana, send a message to <contact_name>Jason Voldseth</contact_name>.	[]				2
Teams20e62247-c0ca-4082-8b60-c0eebfecb550	0	9/6/2019 16:34	user	Hey Cortana. Send message to Hasya.	COMMUNICATION	send_text	Hey Cortana. Send message to <contact_name>Hasya</contact_name>.	[]				1
Teamsbfd53337-9655-420e-99db-bdb8413e51e7	0	9/2/2019 11:49	user	Cortana letter D Celano that I'll be late.	COMMUNICATION	send_text	Cortana letter <contact_name>D Celano</contact_name> that <message>I'll be late</message>.	[]				1
